Stocking Date,Waterbody ID,Water Type,Waterbody Official Name,Waterbody Common Name,District,Latitude,Longitude,Waterbody ATS,Species Code,Species Common Name,Number,Average Length,Average Weight,Genotype,Strain,Station
2021-05-07,5569,Lentic,PHYLLIS LAKE,,ROCKY MOUNTAIN HOUSE,52.1,-114.966667,SE17-36-7-W5,RNTR,RAINBOW TROUT,4503,20.9,101.6,AF3N,Trout Lodge/Jumpers,Sam Livingston
2021-05-07,5569,Lentic,PHYLLIS LAKE,,ROCKY MOUNTAIN HOUSE,52.1,-114.966667,SE17-36-7-W5,RNTR,RAINBOW TROUT,5001,22,117.7,AF3N,Trout Lodge/Jumpers,Sam Livingston
2021-05-15,5569,Lentic,PHYLLIS LAKE,,ROCKY MOUNTAIN HOUSE,52.1,-114.966667,SE17-36-7-W5,RNTR,RAINBOW TROUT,496,21.6,118.3,AF3N,Trout Lodge/Jumpers,Sam Livingston
2022-05-14,,,Phyllis Lake,,,,,SE17-36-7-W5,RNTR,,10000,20,,3N,Campbell Lake,
2022-06-22,,,Phyllis Lake,,,,,SE17-36-7-W5,RNTR,,260,30.1,,2N,Beitty Resort,
2020-06-04,,,BIRCH LAKE,,,52.011667,-114.854167,SE18-35-6-W5,BNTR,,500,18,,3N,Bow River,
2020-06-19,,,BIRCH LAKE,,,52.011667,-114.854167,SE18-35-6-W5,BKTR,,4400,17.8,,3N,Beitty Resort,
2020-06-25,,,BIRCH LAKE,,,52.011667,-114.854167,SE18-35-6-W5,RNTR,,3500,20.2,,AF3N,Trout Lodge/Jumpers,
2021-05-06,4061,Lentic,BIRCH LAKE,,SUNDRE,52.011667,-114.854167,SE18-35-6-W5,BNTR,BROWN TROUT,500,15.7,42.6,3N,Bow River,Raven
2021-05-06,4061,Lentic,BIRCH LAKE,,SUNDRE,52.011667,-114.854167,SE18-35-6-W5,BKTR,BROOK TROUT,5000,18.2,64.3,3N,Beitty Resort,Raven
2021-05-07,4061,Lentic,BIRCH LAKE,,SUNDRE,52.011667,-114.854167,SE18-35-6-W5,RNTR,RAINBOW TROUT,3500,22.3,123,AF3N,Trout Lodge/Jumpers,Sam Livingston
2022-05-18,,,Birch Lake,,,,,SE18-35-6-W5,BKTR,,5000,20.6,,3N,Beitty Resort,
2022-05-18,,,Birch Lake,,,,,SE18-35-6-W5,RNTR,,3500,18.8,,AF3N,Trout Lodge/Jumpers,
2022-05-25,,,Birch Lake,,,,,SE18-35-6-W5,BNTR,,500,17.7,,3N,Bow River,
2022-09-21,,,Birch Lake,,,,,SE18-35-6-W5,BKTR,,3400,10.5,,3N,Beitty Resort,
2020-05-19,,,WEST DOLLAR LAKE,,,55.317308,-117.209194,SE18-73-21-W5,RNTR,,1000,20.6,,AF3N,Trout Lodge/Jumpers,
2020-05-19,,,WEST DOLLAR LAKE,,,55.317308,-117.209194,SE18-73-21-W5,BNTR,,250,19.2,,3N,Bow River,
2021-05-17,6524,Lentic,WEST DOLLAR LAKE,,VALLEYVIEW,55.317308,-117.209194,SE18-73-21-W5,RNTR,RAINBOW TROUT,1000,19.4,80.7,AF2N,Trout Lodge/Jumpers,Cold Lake
2021-05-17,6524,Lentic,WEST DOLLAR LAKE,,VALLEYVIEW,55.317308,-117.209194,SE18-73-21-W5,BNTR,BROWN TROUT,250,19.1,76.9,3N,Bow River,Cold Lake
2022-05-16,,,West Dollar Lake,,,,,SE18-73-21-W5,RNTR,,1000,21.4,,AF3N,Trout Lodge/Jumpers,
2022-05-16,,,West Dollar Lake,,,,,SE18-73-21-W5,BNTR,,250,17.9,,3N,Bow River,
2020-10-06,,,UNNAMED,TRAPPER LAKE,,54.022698,-116.362574,SE19-58-16-W5,RNTR,,1100,9.33,,AF3N,Trout Lodge/Jumpers,
2022-10-05,,,Trapper Lake,,,,,SE19-58-16-W5,RNTR,,1100,7,,AF3N,Trout Lodge/Jumpers,
2020-05-15,,,UNNAMED,EAST PIT LAKE,,53.584969,-114.473822,SE23-53-4-W5,RNTR,,11600,15.9,,2N,Pit Lakes,
2021-05-06,6840,Lentic,UNNAMED,EAST PIT LAKE,STONY PLAIN,53.584969,-114.473822,SE23-53-4-W5,RNTR,RAINBOW TROUT,6400,18.2,66.3,2N,Pit Lake,Cold Lake
2021-05-06,6840,Lentic,UNNAMED,EAST PIT LAKE,STONY PLAIN,53.584969,-114.473822,SE23-53-4-W5,RNTR,RAINBOW TROUT,5200,20.4,94.4,2N,Campbell Lake,Cold Lake
2022-05-10,,,East Pit Lake,,,,,SE23-53-4-W5,RNTR,,5800,18.7,,2N,Campbell Lake,
2022-05-10,,,East Pit Lake,,,,,SE23-53-4-W5,RNTR,,5800,16,,2N,Pit Lake,
2022-09-16,,,East Pit Lake,,,,,SE23-53-4-W5,RNTR,,3000,6.9,,3N,Pit Lake,
2020-05-11,,,MCLEOD LAKE,CARSON LAKE,,54.298603,-115.652786,SE25-61-12-W5,RNTR,,26500,14.64,,AF3N,Trout Lodge/Kamloops,
2020-05-12,,,MCLEOD LAKE,CARSON LAKE,,54.298603,-115.652786,SE25-61-12-W5,RNTR,,26500,14.3,,AF3N,Trout Lodge/Kamloops,
2020-05-13,,,MCLEOD LAKE,CARSON LAKE,,54.298603,-115.652786,SE25-61-12-W5,RNTR,,27000,14.3,,AF3N,Trout Lodge/Kamloops,
2020-06-02,,,MCLEOD LAKE,CARSON LAKE,,54.298603,-115.652786,SE25-61-12-W5,RNTR,,30000,13.8,,AF3N,Trout Lodge/Kamloops,
2020-09-17,,,MCLEOD LAKE,CARSON LAKE,,54.298603,-115.652786,SE25-61-12-W5,RNTR,,16050,13.8,,3N,Campbell Lake,
2020-09-21,,,MCLEOD LAKE,CARSON LAKE,,54.298603,-115.652786,SE25-61-12-W5,RNTR,,25350,13.02,,3N,Campbell Lake,
2020-09-24,,,MCLEOD LAKE,CARSON LAKE,,54.298603,-115.652786,SE25-61-12-W5,RNTR,,20000,15.3,,3N,Campbell Lake,
2020-10-06,,,MCLEOD LAKE,CARSON LAKE,,54.298603,-115.652786,SE25-61-12-W5,RNTR,,3855,21.02,,3N,Campbell Lake,
2020-10-14,,,MCLEOD LAKE,CARSON LAKE,,54.298603,-115.652786,SE25-61-12-W5,RNTR,,5000,22.21,,AF2N,Trout Lodge/Kamloops,
2021-06-07,5286,Lentic,MCLEOD LAKE,CARSON LAKE,WHITECOURT,54.298603,-115.652786,SE25-61-12-W5,RNTR,RAINBOW TROUT,17300,15.5,41.8,AF3N,Trout Lodge/Kamloops,Cold Lake
2021-06-07,5286,Lentic,MCLEOD LAKE,CARSON LAKE,WHITECOURT,54.298603,-115.652786,SE25-61-12-W5,RNTR,RAINBOW TROUT,16931,14.9,36.7,AF3N,Trout Lodge/Kamloops,Cold Lake
2021-06-08,5286,Lentic,MCLEOD LAKE,CARSON LAKE,WHITECOURT,54.298603,-115.652786,SE25-61-12-W5,RNTR,RAINBOW TROUT,24782,15.2,38.8,AF3N,Trout Lodge/Kamloops,Cold Lake
2021-06-08,5286,Lentic,MCLEOD LAKE,CARSON LAKE,WHITECOURT,54.298603,-115.652786,SE25-61-12-W5,RNTR,RAINBOW TROUT,12400,16,45.4,AF3N,Trout Lodge/Kamloops,Cold Lake
2022-05-09,,,Mcleod Lake,Carson Lake,,,,SE25-61-12-W5,RNTR,,14000,20.5,,AF2N,Trout Lodge/Jumpers,
2022-05-11,,,Mcleod Lake,Carson Lake,,,,SE25-61-12-W5,RNTR,,10000,21.9,,3N,Campbell Lake,
2022-05-12,,,Mcleod Lake,Carson Lake,,,,SE25-61-12-W5,RNTR,,9109,21.2,,3N,Campbell Lake,
2022-05-12,,,Mcleod Lake,Carson Lake,,,,SE25-61-12-W5,RNTR,,3750,12.9,,AF3N,Trout Lodge/Kamloops,
2022-05-14,,,Mcleod Lake,Carson Lake,,,,SE25-61-12-W5,RNTR,,46250,13.2,,AF3N,Trout Lodge/Kamloops,
2022-05-31,,,Mcleod Lake,Carson Lake,,,,SE25-61-12-W5,RNTR,,14304,21.1,,AF2N,Trout Lodge/Jumpers,
2022-09-20,,,Mcleod Lake,Carson Lake,,,,SE25-61-12-W5,RNTR,,31743,17.2,,3N,Campbell Lake,
2022-09-22,,,Mcleod Lake,Carson Lake,,,,SE25-61-12-W5,RNTR,,23257,17.6,,3N,Campbell Lake,
2020-10-07,,,PARKER LAKE,,,55.084708,-114.621162,SE25-70-5-W5,BKTR,,2700,14.57,,3N,Beitty Resort,
2020-10-07,,,PARKER LAKE,,,55.084708,-114.621162,SE25-70-5-W5,RNTR,,7800,9.51,,AF3N,Trout Lodge/Jumpers,
2022-10-04,,,Parker Lake,,,,,SE25-70-5-W5,RNTR,,7800,7.9,,AF3N,Trout Lodge/Jumpers,
2020-06-09,,,UNNAMED,PIT 45,,52.992815,-116.645687,SE26-46-19-W5,RNTR,,1100,21.43,,AF3N,Trout Lodge/Jumpers,
2021-06-09,23791,Lentic,UNNAMED,PIT 45,EDSON,52.992815,-116.645687,SE26-46-19-W5,RNTR,RAINBOW TROUT,1100,22.4,124.8,AF3N,Trout Lodge/Jumpers,Cold Lake
2022-05-25,,,Pit 45,,,,,SE26-46-19-W5,RNTR,,1100,21.7,,AF3N,Trout Lodge/Jumpers,
2020-05-12,,,UNNAMED,MUSKOSEEPI POND,,55.172657,-118.806587,SE26-71-6-W6,RNTR,,500,19.9,,AF2N,Trout Lodge/Jumpers,
2021-05-20,6730,Lentic,UNNAMED,MUSKOSEEPI POND,GRANDE PRAIRIE,55.172657,-118.806587,SE26-71-6-W6,RNTR,RAINBOW TROUT,500,16.3,47.7,3N,Campbell Lake,Raven
2022-05-17,,,Muskoseepi Pond,,,,,SE26-71-6-W6,RNTR,,500,21.9,,AF2N,Trout Lodge/Jumpers,
2020-04-23,,,UNNAMED,NICHOLAS SHERAN PARK POND,,49.671905,-112.879725,SE26-8-22-W4,BNTR,,2000,20.1,,3N,Bow River,
2020-04-23,,,UNNAMED,NICHOLAS SHERAN PARK POND,,49.671905,-112.879725,SE26-8-22-W4,RNTR,,2000,20,,AF3N,Trout Lodge/Jumpers,
2020-04-30,,,UNNAMED,NICHOLAS SHERAN PARK POND,,49.671905,-112.879725,SE26-8-22-W4,RNTR,,75,36,,2N,Pit Lakes,
2020-04-30,,,UNNAMED,NICHOLAS SHERAN PARK POND,,49.671905,-112.879725,SE26-8-22-W4,BNTR,,10,40,,3N,Bow River,
2020-05-27,,,UNNAMED,NICHOLAS SHERAN PARK POND,,49.671905,-112.879725,SE26-8-22-W4,RNTR,,100,55,,2N,Campbell Lake,
2020-06-04,,,UNNAMED,NICHOLAS SHERAN PARK POND,,49.671905,-112.879725,SE26-8-22-W4,BNTR,,500,21.09,,3N,Bow River,
2021-04-15,6734,Lentic,UNNAMED,NICHOLAS SHERAN PARK POND,LETHBRIDGE,49.671905,-112.879725,SE26-8-22-W4,RNTR,RAINBOW TROUT,2000,20.6,96.4,2N,Campbell Lake,Sam Livingston
2021-04-22,6734,Lentic,UNNAMED,NICHOLAS SHERAN PARK POND,LETHBRIDGE,49.671905,-112.879725,SE26-8-22-W4,BKTR,BROOK TROUT,295,45,820,2N,Beitty Resort,Allison Creek
2022-04-07,,,Nicholas Sheran Park Pond,,,,,SE26-8-22-W4,RNTR,,2000,18.71,,2N,Campbell Lake,
2022-04-07,,,Nicholas Sheran Park Pond,,,,,SE26-8-22-W4,BKTR,,2000,17.5,,3N,Beitty Resort,
2022-04-22,,,Nicholas Sheran Park Pond,,,,,SE26-8-22-W4,BKTR,,185,47,,2N,Beitty Resort,
2022-04-25,,,Nicholas Sheran Park Pond,,,,,SE26-8-22-W4,BKTR,,190,47,,2N,Beitty Resort,
2022-06-08,,,Nicholas Sheran Park Pond,,,,,SE26-8-22-W4,BNTR,,2000,19.1,,3N,Bow River,
2020-05-19,,,UNNAMED,CROSSFIELD TROUT POND,,51.422275,-114.049779,SE27-28-1-W5,RNTR,,1400,20.5,,AF3N,Trout Lodge/Jumpers,
2021-05-11,23293,Lentic,UNNAMED,CROSSFIELD TROUT POND,COCHRANE,51.422275,-114.049779,SE27-28-1-W5,RNTR,RAINBOW TROUT,1400,22.2,121,AF3N,Trout Lodge/Jumpers,Sam Livingston
2022-05-03,,,Crossfield Trout Pond,,,,,SE27-28-1-W5,RNTR,,1400,20.2,,AF2N,Trout Lodge/Jumpers,
2021-05-26,3515,Lentic,LITTLE BOW LAKE RESERVOIR,,VULCAN,50.194355,-112.675682,SE28-14-20-W4,WALL,WALLEYE,97560,0.4,,2N,Lac Ste. Anne,Cold Lake
2022-05-30,,,Little Bow Lake Reservoir,,,,,SE28-14-20-W4,WALL,,54700,0.4,,2N,Lac Ste. Anne,
2020-05-08,,,UNNAMED,KRAFT WIMBORNE POND,,51.859122,-113.620127,SE28-33-26-W4,RNTR,,300,19.66,,AF3N,Trout Lodge/Jumpers,
2020-05-08,,,UNNAMED,KRAFT WIMBORNE POND,,51.859122,-113.620127,SE28-33-26-W4,BKTR,,480,20.1,,3N,Beitty Resort,
2021-05-14,6773,Lentic,UNNAMED,KRAFT WIMBORNE POND,DRUMHELLER,51.859122,-113.620127,SE28-33-26-W4,BKTR,BROOK TROUT,230,19.8,86.2,3N,Beitty Resort,Cold Lake - ACA
2021-05-14,6773,Lentic,UNNAMED,KRAFT WIMBORNE POND,DRUMHELLER,51.859122,-113.620127,SE28-33-26-W4,TGTR,TIGER TROUT,70,15.9,44.8,3N,Beitty/Bow River,Cold Lake - ACA
2021-05-14,6773,Lentic,UNNAMED,KRAFT WIMBORNE POND,DRUMHELLER,51.859122,-113.620127,SE28-33-26-W4,RNTR,RAINBOW TROUT,480,21.4,108.9,AF3N,Trout Lodge/Jumpers,Cold Lake - ACA
2022-05-10,,,Kraft Wimborne Pond,,,,,SE28-33-26-W4,RNTR,,480,21,,AF2N,Trout Lodge/Jumpers,
2022-05-10,,,Kraft Wimborne Pond,,,,,SE28-33-26-W4,BKTR,,230,19.5,,3N,Beitty Resort,
2022-05-10,,,Kraft Wimborne Pond,,,,,SE28-33-26-W4,TGTR,,70,16.9,,3N,Beitty/Bow River,
2022-06-13,,,Kraft Wimborne Pond,,,,,SE28-33-26-W4,RNTR,,480,20.6,,AF3N,Trout Lodge/Kamloops,
2022-07-11,,,Kraft Wimborne Pond,,,,,SE28-33-26-W4,RNTR,,105,25.1,,AF3N,Trout Lodge/Kamloops,
2022-07-11,,,Kraft Wimborne Pond,,,,,SE28-33-26-W4,TGTR,,25,25.1,,3N,Beitty/Bow River,
2022-07-11,,,Kraft Wimborne Pond,,,,,SE28-33-26-W4,BKTR,,10,25.1,,3N,Beitty Resort,
2022-05-27,,,St. Mary reservoir,,,,,SE29-4-24-W4,WALL,,401941,0.4,,2N,Lac Ste. Anne,
2020-05-01,,,UNNAMED,EAST STORMWATER POND,,52.469538,-113.709921,SE29-40-26-W4,RNTR,,1200,21.76,,AF2N,Trout Lodge/Kamloops,
2021-05-21,22993,Lentic,UNNAMED,EAST STORMWATER POND,PONOKA,52.469538,-113.709921,SE29-40-26-W4,RNTR,RAINBOW TROUT,500,21.1,83.11,AF3N,Trout Lodge/Kamloops,Smoky Trout Farm
2022-04-27,,,East Stormwater Pond,,,,,SE29-40-26-W4,BNTR,,150,18.2,,3N,Bow River,
2022-05-29,,,Brazeau Canal,,,,,SE3-46-11-W5,WALL,,165000,0.4,,2N,Lac Ste. Anne,
2020-05-14,,,UNNAMED,DEWITT'S POND,,51.262527,-114.121485,SE31-26-1-W5,BNTR,,1300,20,,3N,Bow River,
2020-06-23,,,UNNAMED,DEWITT'S POND,,51.262527,-114.121485,SE31-26-1-W5,RNTR,,1300,21.01,,AF3N,Trout Lodge/Kamloops,
2021-04-16,6853,Lentic,UNNAMED,DEWITT'S POND,COCHRANE,51.262527,-114.121485,SE31-26-1-W5,BNTR,BROWN TROUT,2350,16.96,53.97,3N,Bow River,Cold Lake - ACA
2021-06-23,6853,Lentic,UNNAMED,DEWITT'S POND,COCHRANE,51.262527,-114.121485,SE31-26-1-W5,RNTR,RAINBOW TROUT,1300,21.1,91.2,AF3N,Trout Lodge/Kamloops,Smoky Trout Farm
2022-04-27,,,Dewitt's Pond,,,,,SE31-26-1-W5,BNTR,,2350,18.2,,3N,Bow River,
2022-06-10,,,Dewitt's Pond,,,,,SE31-26-1-W5,RNTR,,1300,20.1,,AF3N,Trout Lodge/Kamloops,
2020-05-11,,,UNNAMED,RADWAY FISH POND,,54.056793,-112.95596,SE31-58-20-W4,RNTR,,1040,20.1,,AF3N,Trout Lodge/Jumpers,
2021-05-05,26047,Lentic,UNNAMED,RADWAY FISH POND,SMOKY LAKE,54.056793,-112.95596,SE31-58-20-W4,RNTR,RAINBOW TROUT,1040,20.8,98.9,AF3N,Trout Lodge/Jumpers,Cold Lake - ACA
2022-05-11,,,Radway Fish Pond,,,,,SE31-58-20-W4,RNTR,,1040,20.1,,AF2N,Trout Lodge/Jumpers,
2020-05-26,,,MOONSHINE LAKE,MIRAGE LAKE,,55.886111,-119.227778,SE31-79-8-W6,RNTR,,1600,15.58,,AF3N,Trout Lodge/Kamloops,
2020-05-26,,,MOONSHINE LAKE,MIRAGE LAKE,,55.886111,-119.227778,SE31-79-8-W6,BNTR,,500,21.62,,3N,Bow River,
2020-09-17,,,MOONSHINE LAKE,MIRAGE LAKE,,55.886111,-119.227778,SE31-79-8-W6,TGTR,,1500,20.39,,3N,Beitty/Bow River,
2020-09-17,,,MOONSHINE LAKE,MIRAGE LAKE,,55.886111,-119.227778,SE31-79-8-W6,TGTR,,2500,9.74,,3N,Beitty/Bow River,
2020-09-17,,,MOONSHINE LAKE,MIRAGE LAKE,,55.886111,-119.227778,SE31-79-8-W6,BNTR,,500,27.72,,3N,Bow River,
2021-05-21,5360,Lentic,MOONSHINE LAKE,MIRAGE LAKE,SPIRIT RIVER,55.886111,-119.227778,SE31-79-8-W6,RNTR,RAINBOW TROUT,9300,14,30,AF3N,Trout Lodge/Kamloops,Cold Lake
2021-05-21,5360,Lentic,MOONSHINE LAKE,MIRAGE LAKE,SPIRIT RIVER,55.886111,-119.227778,SE31-79-8-W6,BNTR,BROWN TROUT,500,18.6,71.2,3N,Bow River,Cold Lake
2022-05-24,,,Moonshine Lake,Mirage Lake,,,,SE31-79-8-W6,BNTR,,500,17.6,,3N,Bow River,
2022-05-27,,,Moonshine Lake,Mirage Lake,,,,SE31-79-8-W6,RNTR,,9300,13.5,,AF3N,Trout Lodge/Kamloops,
2022-09-19,,,Moonshine Lake,Mirage Lake,,,,SE31-79-8-W6,TGTR,,1500,23.2,,3N,Beitty/Bow River,
2022-09-19,,,Moonshine Lake,Mirage Lake,,,,SE31-79-8-W6,BNTR,,500,22.3,,3N,Bow River,
2020-05-19,,,UNNAMED,NORDEGG BORROW PIT (EAST),,52.480398,-116.122018,SE32-40-15-W5,RNTR,,300,20.6,,AF3N,Trout Lodge/Jumpers,
2021-05-17,6914,Lentic,UNNAMED,NORDEGG BORROW PIT (EAST),NORDEGG,52.480398,-116.122018,SE32-40-15-W5,RNTR,RAINBOW TROUT,300,16.3,47.7,3N,Campbell Lake,Raven
2021-05-17,6914,Lentic,UNNAMED,NORDEGG BORROW PIT (EAST),NORDEGG,52.480398,-116.122018,SE32-40-15-W5,RNTR,RAINBOW TROUT,5,50,2600,2N,Beitty Resort,Raven
2022-05-24,,,Nordegg Borrow Pit (East),,,,,SE32-40-15-W5,RNTR,,300,24.7,,3N,Campbell Lake,
2020-05-27,,,UNNAMED,BRAZEAU BORROW PIT #1,,52.916194,-115.414317,SE32-45-10-W5,RNTR,,1500,17,,3N,Campbell Lake,
2021-05-12,6921,Lentic,UNNAMED,BRAZEAU BORROW PIT #1,ROCKY MOUNTAIN HOUSE,52.916194,-115.414317,SE32-45-10-W5,RNTR,RAINBOW TROUT,1500,22.9,133.3,AF3N,Trout Lodge/Jumpers,Sam Livingston
2022-05-26,,,Brazeau Borrow Pit #1,,,,,SE32-45-10-W5,RNTR,,1500,22.4,,3N,Campbell Lake,
2020-05-07,,,UNNAMED,NITON LAKE,,53.616078,-115.725966,SE32-53-12-W5,RNTR,,1500,19.73,,AF2N,Trout Lodge/Jumpers,
2021-04-30,6647,Lentic,UNNAMED,NITON LAKE,EVANSBURG,53.616078,-115.725966,SE32-53-12-W5,RNTR,RAINBOW TROUT,1500,16.3,48.8,3N,Campbell Lake,Raven
2022-05-19,,,Niton Lake,,,,,SE32-53-12-W5,RNTR,,1500,20.4,,AF2N,Trout Lodge/Jumpers,
2022-06-29,,,Little Beaverdam Lake,,,,,SE34-1-28-W4,TGTR,,1000,18.4,,3N,Beitty/Bow River,
2020-05-06,,,UNNAMED,CASTOR EASTSIDE TROUT POND,,52.218207,-111.91105,SE34-37-14-W4,RNTR,,435,21.76,,AF3N,Trout Lodge/Kamloops,
2021-05-05,18022,Lentic,UNNAMED,CASTOR EASTSIDE TROUT POND,STETTLER,52.218207,-111.91105,SE34-37-14-W4,RNTR,RAINBOW TROUT,400,21,96.4,AF3N,Trout Lodge/Kamloops,Smoky Trout Farm
2022-05-13,,,Castor Eastside Trout Pond,,,,,SE34-37-14-W4,RNTR,,400,20.7,,AF3N,Trout Lodge/Kamloops,
2020-05-13,,,SCHUMAN LAKE,,,54.318086,-115.077728,SE35-61-8-W5,RNTR,,5500,19.9,,AF2N,Trout Lodge/Jumpers,
2020-06-01,,,SCHUMAN LAKE,,,54.318086,-115.077728,SE35-61-8-W5,RNTR,,4500,19.56,,AF2N,Trout Lodge/Jumpers,
2020-09-17,,,SCHUMAN LAKE,,,54.318086,-115.077728,SE35-61-8-W5,TGTR,,500,20.39,,3N,Beitty/Bow River,
2021-05-20,5766,Lentic,SCHUMAN LAKE,,SWAN HILLS,54.318086,-115.077728,SE35-61-8-W5,RNTR,RAINBOW TROUT,9500,20.3,93.2,2N,Campbell Lake,Cold Lake
2022-05-12,,,Schuman Lake,,,,,SE35-61-8-W5,RNTR,,4160,20.5,,2N,Campbell Lake,
2022-05-12,,,Schuman Lake,,,,,SE35-61-8-W5,RNTR,,5340,18.2,,2N,Campbell Lake,
2022-05-12,,,Schuman Lake,,,,,SE35-61-8-W5,TGTR,,500,16.7,,3N,Beitty/Bow River,
2020-04-30,,,UNNAMED,MITFORD PONDS,,51.19005,-114.49262,SE4-26-4-W5,BNTR,,61,20,,3N,Bow River,
2020-04-30,,,UNNAMED,MITFORD PONDS,,51.19005,-114.49262,SE4-26-4-W5,RNTR,,350,20,,AF3N,Trout Lodge/Jumpers,
2021-04-20,395196,Lentic,UNNAMED,MITFORD PONDS,COCHRANE,51.19005,-114.49262,SE4-26-4-W5,RNTR,RAINBOW TROUT,350,20.4,94.3,AF3N,Trout Lodge/Jumpers,Cold Lake
2021-04-20,395196,Lentic,UNNAMED,MITFORD PONDS,COCHRANE,51.19005,-114.49262,SE4-26-4-W5,BNTR,BROWN TROUT,61,16.8,52.3,3N,Bow River,Cold Lake
2021-06-18,395196,Lentic,UNNAMED,MITFORD PONDS,COCHRANE,51.19005,-114.49262,SE4-26-4-W5,RNTR,RAINBOW TROUT,350,20.1,87.6,AF3N,Trout Lodge/Kamloops,Smoky Trout Farm
2022-04-27,,,Mitford Ponds,,,,,SE4-26-4-W5,RNTR,,350,21.3,,AF3N,Trout Lodge/Jumpers,
2022-04-27,,,Mitford Ponds,,,,,SE4-26-4-W5,BNTR,,61,18.2,,3N,Bow River,
2022-06-10,,,Mitford Ponds,,,,,SE4-26-4-W5,RNTR,,315,20.1,,AF3N,Trout Lodge/Kamloops,
2022-06-10,,,Mitford Ponds,,,,,SE4-26-4-W5,RNTR,,35,30.1,,AF3N,Trout Lodge/Kamloops,
2020-05-05,,,UNNAMED,BASHAW POND,,52.581079,-112.966507,SE4-42-21-W4,RNTR,,500,20.08,,AF3N,Trout Lodge/Jumpers,
2020-05-05,,,UNNAMED,BASHAW POND,,52.581079,-112.966507,SE4-42-21-W4,BKTR,,200,21.07,,3N,Beitty Resort,
2021-04-23,6905,Lentic,UNNAMED,BASHAW POND,PONOKA,52.581079,-112.966507,SE4-42-21-W4,RNTR,RAINBOW TROUT,500,20.4,93.3,AF3N,Trout Lodge/Jumpers,Cold Lake - ACA
2021-04-23,6905,Lentic,UNNAMED,BASHAW POND,PONOKA,52.581079,-112.966507,SE4-42-21-W4,BKTR,BROOK TROUT,200,18.4,68.9,3N,Beitty Resort,Cold Lake - ACA
2022-04-29,,,Bashaw Pond,,,,,SE4-42-21-W4,RNTR,,500,21.2,,AF2N,Trout Lodge/Jumpers,
2022-04-29,,,Bashaw Pond,,,,,SE4-42-21-W4,BKTR,,200,19.2,,3N,Beitty Resort,
2020-05-20,,,UNNAMED,FOOTNER POND,,58.608147,-117.156875,SE5-111-19-W5,RNTR,,500,19.8,,AF2N,Trout Lodge/Jumpers,
2021-05-27,6830,Lentic,UNNAMED,FOOTNER POND,HIGH LEVEL,58.608147,-117.156875,SE5-111-19-W5,RNTR,RAINBOW TROUT,500,19.9,86.6,AF2N,Trout Lodge/Jumpers,Cold Lake
2022-05-17,,,Footner Pond,,,,,SE5-111-19-W5,RNTR,,500,21.9,,AF2N,Trout Lodge/Jumpers,
2020-05-15,,,UNNAMED,ECHO DALE REGIONAL PARK POND,,50.049958,-110.780527,SE5-13-6-W4,RNTR,,1200,21.2,,AF3N,Trout Lodge/Kamloops,
2021-06-01,6842,Lentic,UNNAMED,ECHO DALE REGIONAL PARK POND,MEDICINE HAT,50.049958,-110.780527,SE5-13-6-W4,RNTR,RAINBOW TROUT,1800,21.3,98.3,AF3N,Trout Lodge/Kamloops,Smoky Trout Farm
2020-05-19,,,UNNAMED,HARLECK POND,,52.494632,-115.972609,SE5-41-14-W5,RNTR,,400,20.6,,AF3N,Trout Lodge/Jumpers,
2021-05-17,6808,Lentic,UNNAMED,HARLECK POND,NORDEGG,52.494632,-115.972609,SE5-41-14-W5,RNTR,RAINBOW TROUT,400,16.3,47.7,3N,Campbell Lake,Raven
2022-05-24,,,Harleck Pond,,,,,SE5-41-14-W5,RNTR,,400,24.7,,3N,Campbell Lake,
2020-05-28,,,LAC DELORME,GEORGE'S LAKE,,53.896214,-111.1509,SE5-57-8-W4,RNTR,,2000,19.6,,AF2N,Trout Lodge/Jumpers,
2020-05-29,,,LAC DELORME,GEORGE'S LAKE,,53.896214,-111.1509,SE5-57-8-W4,RNTR,,2000,19.6,,AF2N,Trout Lodge/Jumpers,
2021-05-27,26431,Lentic,HIGH LEVEL COMMUNITY PARK POND,HIGH LEVEL TOWN POND,HIGH LEVEL,58.517177,-117.163713,SE6-110-19-W5,RNTR,RAINBOW TROUT,500,19.9,86.6,AF2N,Trout Lodge/Jumpers,Cold Lake
2020-05-07,,,UNNAMED,LLOYDMINSTER POND,,53.27896,-110.139056,SE6-50-1-W4,RNTR,,500,19.73,,AF2N,Trout Lodge/Jumpers,
2021-04-26,6760,Lentic,UNNAMED,LLOYDMINSTER POND,LLOYDMINSTER,53.27896,-110.139056,SE6-50-1-W4,RNTR,RAINBOW TROUT,500,19.9,87.4,AF2N,Trout Lodge/Jumpers,Cold Lake
2022-05-14,,,Lloydminster Pond,,,,,SE6-50-1-W4,RNTR,,500,23,,2N,Campbell Lake,
2020-09-10,,,KINKY LAKE,,,53.280836,-117.783145,SE6-50-26-W5,BKTR,,5613,22.56,,3N,Beitty Resort,
2020-09-10,,,KINKY LAKE,,,53.280836,-117.783145,SE6-50-26-W5,BKTR,,5000,12.07,,3N,Beitty Resort,
2021-05-27,5002,Lentic,KINKY LAKE,,HINTON,53.280836,-117.783145,SE6-50-26-W5,BKTR,BROOK TROUT,7000,19.9,86.7,3N,Beitty Resort,Cold Lake
2022-05-26,,,Kinky Lake,,,,,SE6-50-26-W5,BKTR,,7000,19.7,,3N,Beitty Resort,
